inchikey,chemical,company
DCXYFEDJOCDNAF-REOHCLBHSA-N,['L-asparagine'],"['National Research Foundation of Korea [Foundation]', 'Jeonbuk National University [University]']"
Error,['DDMAA'],"['Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DDPA'],"['National Academy of Sciences [Government]', 'National Science Foundation [Foundation]', 'Connecticut SPARK Program [Unknown]']"
DDRJAANPRJIHGJ-UHFFFAOYSA-N,['creatinine'],['National Research Foundation of Korea [Foundation]']
Error,['DDTs'],"['National Key Research and Development Program of China [Unknown]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai), China [Unknown]']"
Error,['DEA'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
DEGAKNSWVGKMLS-UHFFFAOYSA-N,['calcein'],"['New Energy and Industrial Technology Development Organization [Government]', 'Research Institute for Humanity and Nature [Unknown]', 'Japan Society for the Promotion of Science [Unknown]', 'Japan Science and Technology Agency [Government]', 'National Institute of Advanced Industrial Science and Technology [University]', 'Environmental Restoration and Conservation Agency [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'Tianjin Municipal Science and Technology Bureau [Unknown]', 'National Natural Science Foundation of China [Foundation]', ""the third Xinjiang Scientific Expedition 'Groundwater Resource Survey in the Turpan-Hami Basin' [Unknown]"", 'NSF Nanosystems Engineering Research Center for Nanotechnology-Enabled Water Treatment [Government]', 'Geological Survey Project of Urumqi Comprehensive Survey Center on Natural Resources, China Geological Survey [Unknown]']"
Error,['DEHT'],"['NCCR Catalysis [Unknown]', 'H2020 Environment [Unknown]', 'Bundesamt f?r Umwelt [Unknown]', 'Fonds National de la Recherche Luxembourg [Unknown]', 'Deutsche Forschungsgemeinschaft [Foundation]']"
DEIGXXQKDWULML-UHFFFAOYSA-N,"['HBCD', 'HBCDD']","['Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Independent Basic Research Program of Tongji University [University]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'University of Birmingham [University]']"
DFBKLUNHFCTMDC-PICURKEMSA-N,['dieldrin'],['Not Found [Unknown]']
DFFOSEJNFZUOSK-UHFFFAOYSA-N,['COOH'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic Scientific Research Fees of Central Universities [University]', 'Yunnan University [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DFO'],"['Guangdong Provincial Key Laboratory Of Catalysis [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Health Commission Key Laboratory of Nuclear Technology Medical Transformation, MianYang Central Hospital [Government]', 'Mianyang Central Hospital [Unknown]']"
DFPAKSUCGFBDDF-UHFFFAOYSA-N,['vitamin B'],"['Natural Science Foundation of Jiangsu Province [Foundation]', 'Shanghai Tongji Gao Tingyao Environmental Science and Technology Development Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DFRcaptan'],['Agence Nationale de la Recherche [Unknown]']
DGADNPLBVRLJGD-UHFFFAOYSA-N,['2-methylglyceric acid'],"['Research Councils UK [Unknown]', 'Cambridge Philosophical Society [University]', 'University of Cambridge [University]']"
DGNYADVSOUQAEQ-LCFNMQHZSA-N,['carboxylic acid'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic Scientific Research Fees of Central Universities [University]', 'Schweizerischer Nationalfonds zur F?rderung der Wissenschaftlichen Forschung [Unknown]', 'Staatssekretariat f?r Bildung, Forschung und Innovation [Unknown]', 'H2020 Marie Sklodowska-Curie Actions [Unknown]', 'H2020 Research Infrastructures [Unknown]']"
DHCDFWKWKRSZHF-UHFFFAOYSA-L,['thiosulfate'],['Basic Energy Sciences [Unknown]']
DHMQDGOQFOQNFH-UHFFFAOYSA-N,"['Gly', 'glycine']","['Research Grants Council, University Grants Committee [University]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of Food and Agriculture [University]', 'National Science Foundation [Foundation]', 'Division of Environmental Biology [Unknown]']"
DHNRXBZYEKSXIM-UHFFFAOYSA-N,"['Isothiazolinones', 'isothiazolinones']","['Natural Science Foundation of Hubei Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Natural Science Foundation of Hubei Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
DHPRQBPJLMKORJ-XRNKAMNCSA-N,['chlortetracycline'],"['Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'U.S. Department of Agriculture [Government]']"
Error,['DI-TP'],['Natural England [Unknown]']
DIOQZVSQGTUSAI-UHFFFAOYSA-N,['decane'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Innovation Group of Shanxi Province [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DIT'],"['National Postdoctoral Program for Innovative Talents [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]']"
DJDSLBVSSOQSLW-UHFFFAOYSA-N,"['MEHP', 'Mono(2-ethylhexyl) phthalate', 'monoethylhexyl phthalate']","['National Key Research and Development Program of China [Unknown]', 'K. C. Wong Education Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'K. C. Wong Education Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DJEQZVQFEPKLOY-UHFFFAOYSA-N,['butyldimethylamine'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Innovation Group of Shanxi Province [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DJRGTHXFVIDDTJ-UHFFFAOYSA-J,['Ankerite'],"['Deutsche Forschungsgemeinschaft [Foundation]', 'Research Impact Scholarship [Unknown]']"
DJXHAOJEKJPRBN-JDZGAICCSA-N,['EDTO'],"['National Key Research and Development Program of China [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
DKGAVHZHDRPRBM-UHFFFAOYSA-N,['tert-butyl alcohol'],"['National Science Foundation [Foundation]', 'National Research Foundation of Korea [Foundation]', 'Jeonbuk National University [University]', 'Australian Research Council [Government]', 'Australian Synchrotron [Unknown]']"
DLHSXQSAISCVNN-UHFFFAOYSA-M,['CoOOH'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DLPNO'],"['China Postdoctoral Science Foundation [Foundation]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Open Research Fund of CNMGE Platform & NSCC-TJ [Unknown]']"
Error,['DMB'],"['Universidade de Macau [University]', 'Research Grants Council, University Grants Committee [University]', 'Science and Technology Development Fund [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['DMB*'],"['Universidade de Macau [University]', 'Research Grants Council, University Grants Committee [University]', 'Science and Technology Development Fund [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
DMBHHRLKUKUOEG-UHFFFAOYSA-N,['diphenylamine'],"['Natural Science Foundation of Shenzhen Municipality [Foundation]', 'Southern University of Science and Technology [University]', 'National Natural Science Foundation of China [Foundation]', 'High-Level University Special Fund [University]', 'Shenzhen Key Laboratory of Precision Measurement and Early Warning Technology for Urban Environmental Health Risks [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program of Shanghai Academic Research Leader [Unknown]']"
Error,['DMBZT'],"['Queensland Health [Government]', 'Australian Research Council [Government]', 'Minderoo Foundation [Foundation]', 'University of Queensland [University]']"
Error,['DMHg'],['Division of Ocean Sciences [Unknown]']
Error,['DMS'],"['National Key Research and Development Program of China [Unknown]', 'Science and Technology Department of Zhejiang Province [Government]', 'National Natural Science Foundation of China [Foundation]', 'Zhejiang Leading Team of Science and Technology Innovation [Unknown]', 'Hangzhou Qianjiang Distinguished Experts Project [Unknown]', 'Svenska Forskningsr?det Formas [Unknown]', 'Vetenskapsr?det [Unknown]', 'Danmarks Frie Forskningsfond [Unknown]', 'Crafoordska Stiftelsen [Unknown]', 'Research Council of Finland [Government]', 'Horizon 2020 Framework Programme [Unknown]', 'HORIZON EUROPE Climate, Energy and Mobility [Unknown]', 'Helsingin Yliopisto [University]']"
